INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (1,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (76,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (76,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (76,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (76,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (76,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (76,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (76,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (76,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (76,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (76,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (76,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (76,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (77,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (78,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (79,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (80,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (81,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (82,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (83,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (84,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (85,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (86,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (87,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (88,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (89,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (90,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (91,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (92,17,125000);
